EncuestaID,RangoEdad,Genero,Departamento,SeleccionApoya,Jugador
842,25 - 34 Años,Femenino,Chimaltenango,España,Cristiano Ronaldo
843,35 - 44 Años,Femenino,Sacatepéquez,Bosnia y Herzegovina,Vinícius Júnior
843,35 - 44 Años,Femenino,Sacatepéquez,Bosnia y Herzegovina,Cristiano Ronaldo
844,35 - 44 Años,Masculino,El Progreso,Inglaterra,Cristiano Ronaldo
844,35 - 44 Años,Masculino,El Progreso,Inglaterra,Kylian Mbappé
844,35 - 44 Años,Masculino,El Progreso,Inglaterra,Harry Kane
845,18 - 24 Años,Masculino,Sacatepéquez,España,Neymar Jr.
845,18 - 24 Años,Masculino,Sacatepéquez,España,Lionel Messi
846,18 - 24 Años,Masculino,Guatemala,Portugal,Cristiano Ronaldo
846,18 - 24 Años,Masculino,Guatemala,Portugal,Lionel Messi
847,25 - 34 Años,Masculino,Guatemala,Alemania,Lionel Messi
847,25 - 34 Años,Masculino,Guatemala,Alemania,Lamine Yamal
848,18 - 24 Años,Femenino,Guatemala,Colombia,Neymar Jr.
848,18 - 24 Años,Femenino,Guatemala,Colombia,Julián Álvarez
848,18 - 24 Años,Femenino,Guatemala,Colombia,Lionel Messi
849,25 - 34 Años,Masculino,Totonicapán,Argentina,Cristiano Ronaldo
849,25 - 34 Años,Masculino,Totonicapán,Argentina,Kylian Mbappé
850,25 - 34 Años,Masculino,Guatemala,Portugal,Vinícius Júnior
851,18 - 24 Años,Femenino,Escuintla,México,Cristiano Ronaldo
851,18 - 24 Años,Femenino,Escuintla,México,Jude Bellingham
852,25 - 34 Años,Femenino,Guatemala,Croacia,Cristiano Ronaldo
853,35 - 44 Años,Femenino,Jalapa,Francia,Neymar Jr.
853,35 - 44 Años,Femenino,Jalapa,Francia,Kylian Mbappé
853,35 - 44 Años,Femenino,Jalapa,Francia,Federico Valverde
854,18 - 24 Años,Femenino,Chimaltenango,Argentina,Lionel Messi
854,18 - 24 Años,Femenino,Chimaltenango,Argentina,Kylian Mbappé
854,18 - 24 Años,Femenino,Chimaltenango,Argentina,Julián Álvarez
855,35 - 44 Años,Femenino,Sacatepéquez,Francia,Neymar Jr.
856,25 - 34 Años,Masculino,Sacatepéquez,Portugal,Cristiano Ronaldo
856,25 - 34 Años,Masculino,Sacatepéquez,Portugal,Christian Pulisic
856,25 - 34 Años,Masculino,Sacatepéquez,Portugal,Vinícius Júnior
857,35 - 44 Años,Femenino,Guatemala,Brasil,Julián Álvarez
857,35 - 44 Años,Femenino,Guatemala,Brasil,Lamine Yamal
857,35 - 44 Años,Femenino,Guatemala,Brasil,Jude Bellingham
858,45 - 54 Años,Masculino,Suchitepéquez,Argentina,Cristiano Ronaldo
859,18 - 24 Años,Femenino,Sacatepéquez,Brasil,Lionel Messi
859,18 - 24 Años,Femenino,Sacatepéquez,Brasil,Kylian Mbappé
860,18 - 24 Años,Masculino,Sacatepéquez,Argentina,Lamine Yamal
861,25 - 34 Años,Femenino,Guatemala,Nueva Zelanda,Jude Bellingham
861,25 - 34 Años,Femenino,Guatemala,Nueva Zelanda,Rodri
861,25 - 34 Años,Femenino,Guatemala,Nueva Zelanda,Cristiano Ronaldo
862,25 - 34 Años,Femenino,Escuintla,México,Rodri
862,25 - 34 Años,Femenino,Escuintla,México,Neymar Jr.
863,18 - 24 Años,Femenino,Guatemala,Canadá,Lionel Messi
864,35 - 44 Años,Femenino,Guatemala,México,Kylian Mbappé
864,35 - 44 Años,Femenino,Guatemala,México,Neymar Jr.
864,35 - 44 Años,Femenino,Guatemala,México,Vinícius Júnior
865,45 - 54 Años,Masculino,Chimaltenango,Portugal,Vinícius Júnior
865,45 - 54 Años,Masculino,Chimaltenango,Portugal,Cristiano Ronaldo
865,45 - 54 Años,Masculino,Chimaltenango,Portugal,Neymar Jr.
866,35 - 44 Años,Femenino,Guatemala,Francia,Lionel Messi
867,45 - 54 Años,Femenino,Escuintla,Uruguay,Lamine Yamal
868,35 - 44 Años,Femenino,Guatemala,Marruecos,Lionel Messi
868,35 - 44 Años,Femenino,Guatemala,Marruecos,Kylian Mbappé
868,35 - 44 Años,Femenino,Guatemala,Marruecos,Jude Bellingham
869,45 - 54 Años,Femenino,Sacatepéquez,Brasil,Lionel Messi
869,45 - 54 Años,Femenino,Sacatepéquez,Brasil,Cristiano Ronaldo
870,25 - 34 Años,Femenino,Alta Verapaz,Colombia,Kylian Mbappé
871,Menos De 18 Años,Prefiero No Indicarlo,Escuintla,Senegal,Kylian Mbappé
872,25 - 34 Años,Femenino,Guatemala,Uruguay,Neymar Jr.
872,25 - 34 Años,Femenino,Guatemala,Uruguay,Ninguno
873,35 - 44 Años,Masculino,Guatemala,Portugal,Vinícius Júnior
874,18 - 24 Años,Masculino,Guatemala,México,Vinícius Júnior
875,25 - 34 Años,Femenino,Guatemala,México,Jude Bellingham
875,25 - 34 Años,Femenino,Guatemala,México,Lionel Messi
876,18 - 24 Años,Masculino,Chimaltenango,Estados Unidos,Lionel Messi
877,45 - 54 Años,Masculino,Guatemala,Brasil,Cristiano Ronaldo
877,45 - 54 Años,Masculino,Guatemala,Brasil,Neymar Jr.
878,18 - 24 Años,Femenino,Chimaltenango,Argentina,Kylian Mbappé
878,18 - 24 Años,Femenino,Chimaltenango,Argentina,Lamine Yamal
879,18 - 24 Años,Masculino,Petén,Uruguay,Harry Kane
880,25 - 34 Años,Femenino,Guatemala,Brasil,Vinícius Júnior
881,18 - 24 Años,Femenino,Huehuetenango,España,Alphonso Davies
881,18 - 24 Años,Femenino,Huehuetenango,España,Cristiano Ronaldo
882,45 - 54 Años,Femenino,Chimaltenango,Argentina,Kylian Mbappé
882,45 - 54 Años,Femenino,Chimaltenango,Argentina,Rodri
882,45 - 54 Años,Femenino,Chimaltenango,Argentina,Neymar Jr.
883,18 - 24 Años,Masculino,Guatemala,España,Neymar Jr.
883,18 - 24 Años,Masculino,Guatemala,España,Cristiano Ronaldo
883,18 - 24 Años,Masculino,Guatemala,España,Federico Valverde
884,25 - 34 Años,Masculino,Guatemala,Croacia,Cristiano Ronaldo
884,25 - 34 Años,Masculino,Guatemala,Croacia,Lionel Messi
884,25 - 34 Años,Masculino,Guatemala,Croacia,Vinícius Júnior
885,18 - 24 Años,Masculino,San Marcos,Brasil,Cristiano Ronaldo
885,18 - 24 Años,Masculino,San Marcos,Brasil,Vinícius Júnior
885,18 - 24 Años,Masculino,San Marcos,Brasil,Neymar Jr.
886,25 - 34 Años,Masculino,Guatemala,México,Cristiano Ronaldo
886,25 - 34 Años,Masculino,Guatemala,México,Lamine Yamal
886,25 - 34 Años,Masculino,Guatemala,México,Vinícius Júnior
95,25 - 34 Años,Masculino,Guatemala,España,Lionel Messi
95,25 - 34 Años,Masculino,Guatemala,España,Alphonso Davies
95,25 - 34 Años,Masculino,Guatemala,España,Neymar Jr.
888,55 Años O Más,Femenino,Quetzaltenango,Argentina,Vinícius Júnior
888,55 Años O Más,Femenino,Quetzaltenango,Argentina,Kylian Mbappé
889,55 Años O Más,Femenino,San Marcos,Uruguay,Lamine Yamal
890,45 - 54 Años,Masculino,Guatemala,México,Lionel Messi
890,45 - 54 Años,Masculino,Guatemala,México,Cristiano Ronaldo
890,45 - 54 Años,Masculino,Guatemala,México,Jude Bellingham
891,25 - 34 Años,Femenino,Guatemala,Inglaterra,Julián Álvarez
891,25 - 34 Años,Femenino,Guatemala,Inglaterra,Vinícius Júnior
892,55 Años O Más,Masculino,Chiquimula,Senegal,Alphonso Davies
892,55 Años O Más,Masculino,Chiquimula,Senegal,Lionel Messi
893,18 - 24 Años,Femenino,El Progreso,Congo DR,Federico Valverde
893,18 - 24 Años,Femenino,El Progreso,Congo DR,Lionel Messi
893,18 - 24 Años,Femenino,El Progreso,Congo DR,Cristiano Ronaldo
894,45 - 54 Años,Masculino,Guatemala,Estados Unidos,Lamine Yamal
894,45 - 54 Años,Masculino,Guatemala,Estados Unidos,Neymar Jr.
894,45 - 54 Años,Masculino,Guatemala,Estados Unidos,Lionel Messi
895,25 - 34 Años,Femenino,Guatemala,Francia,Lamine Yamal
896,35 - 44 Años,Femenino,Guatemala,Brasil,Jude Bellingham
896,35 - 44 Años,Femenino,Guatemala,Brasil,Lionel Messi
896,35 - 44 Años,Femenino,Guatemala,Brasil,Christian Pulisic
897,35 - 44 Años,Masculino,Jalapa,Estados Unidos,Kylian Mbappé
898,35 - 44 Años,Masculino,Guatemala,Irak,Alphonso Davies
898,35 - 44 Años,Masculino,Guatemala,Irak,Neymar Jr.
899,35 - 44 Años,Masculino,Guatemala,Brasil,Lamine Yamal
899,35 - 44 Años,Masculino,Guatemala,Brasil,Cristiano Ronaldo
900,Menos De 18 Años,Femenino,Suchitepéquez,Argentina,Lionel Messi
900,Menos De 18 Años,Femenino,Suchitepéquez,Argentina,Neymar Jr.
900,Menos De 18 Años,Femenino,Suchitepéquez,Argentina,Kylian Mbappé
901,35 - 44 Años,Femenino,Chimaltenango,México,Lionel Messi
901,35 - 44 Años,Femenino,Chimaltenango,México,Cristiano Ronaldo
901,35 - 44 Años,Femenino,Chimaltenango,México,Vinícius Júnior
902,25 - 34 Años,Masculino,Guatemala,Francia,Alphonso Davies
902,25 - 34 Años,Masculino,Guatemala,Francia,Lionel Messi
902,25 - 34 Años,Masculino,Guatemala,Francia,Kylian Mbappé
903,25 - 34 Años,Masculino,Guatemala,Brasil,Lionel Messi
903,25 - 34 Años,Masculino,Guatemala,Brasil,Kylian Mbappé
903,25 - 34 Años,Masculino,Guatemala,Brasil,Cristiano Ronaldo
904,35 - 44 Años,Masculino,Escuintla,Alemania,Neymar Jr.
904,35 - 44 Años,Masculino,Escuintla,Alemania,Christian Pulisic
904,35 - 44 Años,Masculino,Escuintla,Alemania,Vinícius Júnior
905,45 - 54 Años,Masculino,Alta Verapaz,Inglaterra,Julián Álvarez
905,45 - 54 Años,Masculino,Alta Verapaz,Inglaterra,Vinícius Júnior
905,45 - 54 Años,Masculino,Alta Verapaz,Inglaterra,Harry Kane
906,25 - 34 Años,Femenino,Sacatepéquez,Ghana,Vinícius Júnior
907,25 - 34 Años,Femenino,Quetzaltenango,Portugal,Cristiano Ronaldo
907,25 - 34 Años,Femenino,Quetzaltenango,Portugal,Vinícius Júnior
908,18 - 24 Años,Femenino,Escuintla,Portugal,Lionel Messi
908,18 - 24 Años,Femenino,Escuintla,Portugal,Vinícius Júnior
908,18 - 24 Años,Femenino,Escuintla,Portugal,Harry Kane
909,35 - 44 Años,Masculino,Guatemala,Argentina,Neymar Jr.
910,55 Años O Más,Femenino,Sacatepéquez,Argentina,Lionel Messi
911,35 - 44 Años,Femenino,Guatemala,Canadá,Neymar Jr.
912,25 - 34 Años,Femenino,Escuintla,Brasil,Neymar Jr.
913,35 - 44 Años,Masculino,Guatemala,Argentina,Lionel Messi
913,35 - 44 Años,Masculino,Guatemala,Argentina,Vinícius Júnior
914,25 - 34 Años,Femenino,Suchitepéquez,Uruguay,Cristiano Ronaldo
915,25 - 34 Años,Masculino,Guatemala,Francia,Christian Pulisic
915,25 - 34 Años,Masculino,Guatemala,Francia,Lionel Messi
916,18 - 24 Años,Femenino,Chimaltenango,Inglaterra,Cristiano Ronaldo
916,18 - 24 Años,Femenino,Chimaltenango,Inglaterra,Lionel Messi
917,25 - 34 Años,Femenino,Guatemala,Portugal,Neymar Jr.
918,35 - 44 Años,Femenino,Guatemala,Estados Unidos,Julián Álvarez
919,25 - 34 Años,Femenino,Guatemala,Argentina,Lionel Messi
919,25 - 34 Años,Femenino,Guatemala,Argentina,Christian Pulisic
919,25 - 34 Años,Femenino,Guatemala,Argentina,Federico Valverde
920,45 - 54 Años,Femenino,Sacatepéquez,Portugal,Harry Kane
920,45 - 54 Años,Femenino,Sacatepéquez,Portugal,Neymar Jr.
920,45 - 54 Años,Femenino,Sacatepéquez,Portugal,Cristiano Ronaldo
921,45 - 54 Años,Femenino,Guatemala,Francia,Harry Kane
921,45 - 54 Años,Femenino,Guatemala,Francia,Ninguno
922,18 - 24 Años,Masculino,Escuintla,Bosnia y Herzegovina,Neymar Jr.
922,18 - 24 Años,Masculino,Escuintla,Bosnia y Herzegovina,Cristiano Ronaldo
923,25 - 34 Años,Femenino,Guatemala,México,Federico Valverde
923,25 - 34 Años,Femenino,Guatemala,México,Lamine Yamal
924,18 - 24 Años,Femenino,Quetzaltenango,España,Rodri
924,18 - 24 Años,Femenino,Quetzaltenango,España,Kylian Mbappé
924,18 - 24 Años,Femenino,Quetzaltenango,España,Lionel Messi
925,18 - 24 Años,Masculino,Chimaltenango,Portugal,Lionel Messi
925,18 - 24 Años,Masculino,Chimaltenango,Portugal,Rodri
926,25 - 34 Años,Femenino,Jalapa,Egipto,Jude Bellingham
927,55 Años O Más,Masculino,Zacapa,España,Lionel Messi
927,55 Años O Más,Masculino,Zacapa,España,Cristiano Ronaldo
928,25 - 34 Años,Masculino,Guatemala,Uruguay,Rodri
928,25 - 34 Años,Masculino,Guatemala,Uruguay,Lionel Messi
929,35 - 44 Años,Femenino,Baja Verapaz,México,Lionel Messi
929,35 - 44 Años,Femenino,Baja Verapaz,México,Federico Valverde
930,25 - 34 Años,Masculino,Retalhuleu,Canadá,Julián Álvarez
930,25 - 34 Años,Masculino,Retalhuleu,Canadá,Cristiano Ronaldo
931,18 - 24 Años,Masculino,Guatemala,España,Neymar Jr.
932,18 - 24 Años,Masculino,Alta Verapaz,Portugal,Jude Bellingham
932,18 - 24 Años,Masculino,Alta Verapaz,Portugal,Christian Pulisic
933,25 - 34 Años,Femenino,San Marcos,Brasil,Lionel Messi
933,25 - 34 Años,Femenino,San Marcos,Brasil,Neymar Jr.
934,55 Años O Más,Masculino,Quetzaltenango,Costa de Marfil,Lionel Messi
935,25 - 34 Años,Femenino,Guatemala,Argentina,Lionel Messi
936,35 - 44 Años,Masculino,Totonicapán,Portugal,Vinícius Júnior
936,35 - 44 Años,Masculino,Totonicapán,Portugal,Cristiano Ronaldo
936,35 - 44 Años,Masculino,Totonicapán,Portugal,Lionel Messi
937,55 Años O Más,Masculino,Guatemala,Portugal,Jude Bellingham
937,55 Años O Más,Masculino,Guatemala,Portugal,Lionel Messi
617,35 - 44 Años,Femenino,Jutiapa,Brasil,Neymar Jr.
939,45 - 54 Años,Femenino,Chimaltenango,Argentina,Vinícius Júnior
939,45 - 54 Años,Femenino,Chimaltenango,Argentina,Lionel Messi
939,45 - 54 Años,Femenino,Chimaltenango,Argentina,Cristiano Ronaldo
940,45 - 54 Años,Femenino,Guatemala,Francia,Lionel Messi
940,45 - 54 Años,Femenino,Guatemala,Francia,Jude Bellingham
940,45 - 54 Años,Femenino,Guatemala,Francia,Kylian Mbappé
941,35 - 44 Años,Femenino,Sacatepéquez,Francia,Kylian Mbappé
941,35 - 44 Años,Femenino,Sacatepéquez,Francia,Christian Pulisic
942,35 - 44 Años,Femenino,Sacatepéquez,Arabia Saudita,Lamine Yamal
942,35 - 44 Años,Femenino,Sacatepéquez,Arabia Saudita,Lionel Messi
943,18 - 24 Años,Masculino,Guatemala,Argentina,Julián Álvarez
944,45 - 54 Años,Masculino,Guatemala,México,Cristiano Ronaldo
944,45 - 54 Años,Masculino,Guatemala,México,Federico Valverde
944,45 - 54 Años,Masculino,Guatemala,México,Neymar Jr.
945,25 - 34 Años,Femenino,Guatemala,Argentina,Neymar Jr.
946,18 - 24 Años,Femenino,Quetzaltenango,Argentina,Cristiano Ronaldo
946,18 - 24 Años,Femenino,Quetzaltenango,Argentina,Neymar Jr.
947,25 - 34 Años,Masculino,Chimaltenango,Argentina,Kylian Mbappé
947,25 - 34 Años,Masculino,Chimaltenango,Argentina,Cristiano Ronaldo
948,35 - 44 Años,Masculino,Chimaltenango,Argentina,Neymar Jr.
948,35 - 44 Años,Masculino,Chimaltenango,Argentina,Lamine Yamal
949,25 - 34 Años,Masculino,Retalhuleu,España,Lamine Yamal
949,25 - 34 Años,Masculino,Retalhuleu,España,Ninguno
950,45 - 54 Años,Masculino,Escuintla,México,Cristiano Ronaldo
950,45 - 54 Años,Masculino,Escuintla,México,Vinícius Júnior
950,45 - 54 Años,Masculino,Escuintla,México,Julián Álvarez
951,35 - 44 Años,Femenino,Guate,México,Rodri
952,25 - 34 Años,Femenino,Guatemala,Francia,Ninguno
952,25 - 34 Años,Femenino,Guatemala,Francia,Lionel Messi
952,25 - 34 Años,Femenino,Guatemala,Francia,Christian Pulisic
953,35 - 44 Años,Masculino,Sacatepéquez,Portugal,Neymar Jr.
953,35 - 44 Años,Masculino,Sacatepéquez,Portugal,Ninguno
953,35 - 44 Años,Masculino,Sacatepéquez,Portugal,Vinícius Júnior
954,55 Años O Más,Femenino,Sacatepéquez,Inglaterra,Jude Bellingham
954,55 Años O Más,Femenino,Sacatepéquez,Inglaterra,Ninguno
954,55 Años O Más,Femenino,Sacatepéquez,Inglaterra,Julián Álvarez
955,18 - 24 Años,Masculino,Quetzaltenango,Argentina,Lionel Messi
956,55 Años O Más,Masculino,Suchitepéquez,Francia,Federico Valverde
956,55 Años O Más,Masculino,Suchitepéquez,Francia,Christian Pulisic
957,18 - 24 Años,Masculino,Quetzaltenango,México,Vinícius Júnior
957,18 - 24 Años,Masculino,Quetzaltenango,México,Lamine Yamal
957,18 - 24 Años,Masculino,Quetzaltenango,México,Kylian Mbappé
958,25 - 34 Años,Masculino,Huehuetenango,Alemania,Alphonso Davies
958,25 - 34 Años,Masculino,Huehuetenango,Alemania,Lionel Messi
958,25 - 34 Años,Masculino,Huehuetenango,Alemania,Cristiano Ronaldo
959,55 Años O Más,Femenino,Guatemala,Argentina,Lamine Yamal
960,35 - 44 Años,Masculino,Guatemala,Brasil,Lamine Yamal
960,35 - 44 Años,Masculino,Guatemala,Brasil,Cristiano Ronaldo
960,35 - 44 Años,Masculino,Guatemala,Brasil,Federico Valverde
961,25 - 34 Años,Femenino,Guatemala,México,Kylian Mbappé
961,25 - 34 Años,Femenino,Guatemala,México,Christian Pulisic
962,18 - 24 Años,Femenino,Guatemala,España,Lionel Messi
962,18 - 24 Años,Femenino,Guatemala,España,Cristiano Ronaldo
963,25 - 34 Años,Femenino,Izabal,Portugal,Lionel Messi
963,25 - 34 Años,Femenino,Izabal,Portugal,Kylian Mbappé
963,25 - 34 Años,Femenino,Izabal,Portugal,Jude Bellingham
964,25 - 34 Años,Femenino,Sacatepéquez,Argentina,Vinícius Júnior
964,25 - 34 Años,Femenino,Sacatepéquez,Argentina,Neymar Jr.
964,25 - 34 Años,Femenino,Sacatepéquez,Argentina,Cristiano Ronaldo
965,25 - 34 Años,Femenino,Guatemala,Francia,Harry Kane
966,25 - 34 Años,Masculino,Totonicapán,México,Cristiano Ronaldo
967,25 - 34 Años,Femenino,Sacatepéquez,Brasil,Lamine Yamal
968,18 - 24 Años,Masculino,Chimaltenango,Panamá,Kylian Mbappé
968,18 - 24 Años,Masculino,Chimaltenango,Panamá,Lionel Messi
969,Menos De 18 Años,Masculino,Escuintla,Francia,Federico Valverde
969,Menos De 18 Años,Masculino,Escuintla,Francia,Lionel Messi
969,Menos De 18 Años,Masculino,Escuintla,Francia,Lamine Yamal
970,35 - 44 Años,Femenino,Guatemala,Uruguay,Cristiano Ronaldo
971,25 - 34 Años,Femenino,Escuintla,Türkiye,Kylian Mbappé
972,35 - 44 Años,Femenino,Guatemala,Portugal,Lionel Messi
972,35 - 44 Años,Femenino,Guatemala,Portugal,Cristiano Ronaldo
972,35 - 44 Años,Femenino,Guatemala,Portugal,Jude Bellingham
973,18 - 24 Años,Masculino,Guatemala,Estados Unidos,Cristiano Ronaldo
973,18 - 24 Años,Masculino,Guatemala,Estados Unidos,Lionel Messi
974,Menos De 18 Años,Masculino,Guatemala,Alemania,Kylian Mbappé
975,45 - 54 Años,Femenino,Zacapa,Bélgica,Cristiano Ronaldo
975,45 - 54 Años,Femenino,Zacapa,Bélgica,Neymar Jr.
976,25 - 34 Años,Masculino,Guatemala,Brasil,Ninguno
976,25 - 34 Años,Masculino,Guatemala,Brasil,Neymar Jr.
977,35 - 44 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
977,35 - 44 Años,Masculino,Guatemala,Argentina,Neymar Jr.
977,35 - 44 Años,Masculino,Guatemala,Argentina,Julián Álvarez
978,25 - 34 Años,Femenino,Petén,Uruguay,Kylian Mbappé
978,25 - 34 Años,Femenino,Petén,Uruguay,Lamine Yamal
978,25 - 34 Años,Femenino,Petén,Uruguay,Rodri
979,18 - 24 Años,Masculino,Guatemala,Portugal,Lamine Yamal
979,18 - 24 Años,Masculino,Guatemala,Portugal,Cristiano Ronaldo
980,18 - 24 Años,Femenino,Quetzaltenango,México,Kylian Mbappé
980,18 - 24 Años,Femenino,Quetzaltenango,México,Vinícius Júnior
980,18 - 24 Años,Femenino,Quetzaltenango,México,Alphonso Davies
981,45 - 54 Años,Femenino,Baja Verapaz,Brasil,Lionel Messi
981,45 - 54 Años,Femenino,Baja Verapaz,Brasil,Neymar Jr.
982,35 - 44 Años,Masculino,Guatemala,México,Cristiano Ronaldo
983,25 - 34 Años,Masculino,Quiché,Irán,Cristiano Ronaldo
984,Menos De 18 Años,Masculino,Guatemala,España,Lionel Messi
984,Menos De 18 Años,Masculino,Guatemala,España,Lamine Yamal
985,Menos De 18 Años,Femenino,Guatemala,México,Neymar Jr.
986,55 Años O Más,Femenino,Guatemala,Congo DR,Rodri
986,55 Años O Más,Femenino,Guatemala,Congo DR,Cristiano Ronaldo
987,35 - 44 Años,Masculino,Zacapa,Brasil,Cristiano Ronaldo
987,35 - 44 Años,Masculino,Zacapa,Brasil,Lamine Yamal
988,Menos De 18 Años,Masculino,Guatemala,México,Ninguno
989,55 Años O Más,Femenino,Guatemala,Brasil,Christian Pulisic
989,55 Años O Más,Femenino,Guatemala,Brasil,Lionel Messi
990,18 - 24 Años,Masculino,Retalhuleu,Portugal,Lionel Messi
990,18 - 24 Años,Masculino,Retalhuleu,Portugal,Jude Bellingham
990,18 - 24 Años,Masculino,Retalhuleu,Portugal,Julián Álvarez
991,25 - 34 Años,Masculino,Alta Verapaz,Argentina,Kylian Mbappé
991,25 - 34 Años,Masculino,Alta Verapaz,Argentina,Neymar Jr.
992,18 - 24 Años,Masculino,Jutiapa,Uruguay,Cristiano Ronaldo
993,18 - 24 Años,Masculino,Guatemala,Alemania,Alphonso Davies
994,25 - 34 Años,Femenino,Quetzaltenango,Inglaterra,Alphonso Davies
994,25 - 34 Años,Femenino,Quetzaltenango,Inglaterra,Vinícius Júnior
995,55 Años O Más,Masculino,Guatemala,Argentina,Neymar Jr.
995,55 Años O Más,Masculino,Guatemala,Argentina,Alphonso Davies
995,55 Años O Más,Masculino,Guatemala,Argentina,Cristiano Ronaldo
996,45 - 54 Años,Masculino,Guatemala,España,Jude Bellingham
996,45 - 54 Años,Masculino,Guatemala,España,Lionel Messi
997,18 - 24 Años,Masculino,Quetzaltenango, CANADÁ ,Vinícius Júnior
997,18 - 24 Años,Masculino,Quetzaltenango, CANADÁ ,Rodri
997,18 - 24 Años,Masculino,Quetzaltenango, CANADÁ ,Julián Álvarez
998,35 - 44 Años,Masculino,Chimaltenango,México,Lionel Messi
998,35 - 44 Años,Masculino,Chimaltenango,México,Cristiano Ronaldo
998,35 - 44 Años,Masculino,Chimaltenango,México,Lamine Yamal
999,Menos De 18 Años,Femenino,Quetzaltenango,Inglaterra,Cristiano Ronaldo
1000,35 - 44 Años,Masculino,Guatemala,Portugal,Vinícius Júnior
1000,35 - 44 Años,Masculino,Guatemala,Portugal,Kylian Mbappé
1000,35 - 44 Años,Masculino,Guatemala,Portugal,Lionel Messi
1001,55 Años O Más,Masculino,Jutiapa,Brasil,Vinícius Júnior
1001,55 Años O Más,Masculino,Jutiapa,Brasil,Neymar Jr.
1002,25 - 34 Años,Femenino,Sacatepéquez,Uruguay,Kylian Mbappé
1002,25 - 34 Años,Femenino,Sacatepéquez,Uruguay,Vinícius Júnior
1003,25 - 34 Años,Prefiero No Indicarlo,Guatemala,Estados Unidos,Cristiano Ronaldo
1003,25 - 34 Años,Prefiero No Indicarlo,Guatemala,Estados Unidos,Alphonso Davies
1004,35 - 44 Años,Masculino,Guatemala,Francia,Lionel Messi
1004,35 - 44 Años,Masculino,Guatemala,Francia,Lamine Yamal
1005,45 - 54 Años,Masculino,Petén,Alemania,Kylian Mbappé
1005,45 - 54 Años,Masculino,Petén,Alemania,Vinícius Júnior
1006,Menos De 18 Años,Masculino,El Progreso,Brasil,Lionel Messi
1007,45 - 54 Años,Masculino,San Marcos,Argentina,Jude Bellingham
1008,35 - 44 Años,Masculino,El Progreso,Argentina,Kylian Mbappé
1008,35 - 44 Años,Masculino,El Progreso,Argentina,Neymar Jr.
1009,18 - 24 Años,Femenino,Guatemala,Argentina,Cristiano Ronaldo
1009,18 - 24 Años,Femenino,Guatemala,Argentina,Lionel Messi
1010,Menos De 18 Años,Femenino,San Marcos,España,Kylian Mbappé
1010,Menos De 18 Años,Femenino,San Marcos,España,Neymar Jr.
